district_code,upazila_code,name_en,name_bn,lat,lng,source,is_verified
3093,30930066,Mirzapur,,24.11805874,90.10720089,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
3093,30930076,Nagarpur,,24.05062667,89.87547056,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
3093,30930085,Sakhipur,,24.30626157,90.1748612,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
3093,30930095,Tangail Sadar,,24.25962298,89.86705123,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4001,40010008,Bagerhat Sadar,,22.6761286,89.76267481,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4001,40010014,Chitalmari,,22.81113978,89.86525389,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4001,40010034,Fakirhat,,22.74261933,89.66610277,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4001,40010038,Kachua,,22.65213817,89.87394519,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4001,40010056,Mollahat,,22.8841779,89.77298864,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4001,40010058,Mongla,,22.11653738,89.65966488,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4001,40010060,Morelganj,,22.48332119,89.83422475,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4001,40010073,Rampal,,22.59031343,89.65135819,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4001,40010077,Sharankhola,,22.06308526,89.82172027,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4018,40180007,Alamdanga,,23.72952308,88.90824581,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4018,40180023,Chuadanga Sadar,,23.58945721,88.88544829,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4018,40180031,Damurhuda,,23.59201621,88.73978174,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4018,40180055,Jibannagar,,23.44297578,88.85026481,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4041,40410004,Abhaynagar,,23.01770386,89.41968215,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4041,40410009,Bagharpara,,23.24253049,89.3353901,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4041,40410011,Chaugachha,,23.26325264,89.02328652,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4041,40410047,Jashore Sadar,,23.18247843,89.21885642,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4041,40410023,Jhikargachha,,23.06873072,89.05428478,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4041,40410038,Keshabpur,,22.88037398,89.23152615,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4041,40410061,Manirampur,,23.00645606,89.21986148,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4041,40410090,Sharsha,,23.04479212,88.94109704,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4044,40440014,Harinakundu,,23.64350865,89.07686969,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4044,40440019,Jhenaidah Sadar,,23.51638682,89.15753517,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4044,40440033,Kaliganj,,23.36959471,89.15233514,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4044,40440042,Kotchandpur,,23.44497008,89.00141696,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4044,40440071,Maheshpur,,23.32017163,88.85970006,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4044,40440080,Shailkupa,,23.66362143,89.24261925,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4047,40470012,Batiaghata,,22.71333993,89.51491534,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4047,40470017,Dacope,,22.24203107,89.52637642,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4047,40470040,Dighalia,,22.92151447,89.55377852,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4047,40470030,Dumuria,,22.80576338,89.39802703,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4047,40470053,Koyra,,22.07788302,89.3950567,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4047,40470064,Paikgachha,,22.59006747,89.34020164,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4047,40470069,Phultala,,22.94830901,89.45416809,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4047,40470075,Rupsa,,22.81922745,89.63623389,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4047,40470094,Terokhada,,22.91397441,89.65512323,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4050,40500015,Bheramara,,24.0562809,88.98115536,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4050,40500039,Daulatpur,,24.03425965,88.83553965,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4050,40500063,Khoksa,,23.8108428,89.30040417,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4050,40500071,Kumarkhali,,23.85817582,89.21033767,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4050,40500079,Kushtia Sadar,,23.82447726,89.08978509,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4050,40500094,Mirpur,,23.89715846,88.98617202,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4055,40550057,Magura Sadar,,23.45188316,89.41242724,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4055,40550066,Mohammadpur,,23.40009353,89.55069065,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4055,40550085,Shalikha,,23.34769219,89.35926814,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4055,40550095,Sreepur,,23.59766202,89.42412163,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4057,40570047,Gangni,,23.85742395,88.77069557,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4057,40570087,Meherpur Sadar,,23.7652793,88.6614059,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4057,40570060,Mujibnagar,,23.66804173,88.62066855,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4065,40650028,Kalia,,23.02924849,89.64163082,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4065,40650052,Lohagara,,23.20424901,89.6241797,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4065,40650076,Narail Sadar,,23.15493941,89.49509628,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4087,40870004,Ashashuni,,22.51924727,89.18743219,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4087,40870025,Debhata,,22.5965225,89.01346306,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4087,40870043,Kalaroa,,22.88034049,89.03019097,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4087,40870047,Kaliganj,,22.44743606,89.06238055,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4087,40870082,Satkhira Sadar,,22.72028952,89.03826939,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4087,40870086,Shyamnagar,,22.01217711,89.18060186,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4087,40870090,Tala,,22.73989638,89.21059096,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100006,Adamdighi,,24.80008982,89.05968137,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100020,Bogura Sadar,,24.89539917,89.35605547,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100027,Dhunat,,24.68260297,89.55015673,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100033,Dupchachia,,24.88236608,89.13984044,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100040,Gabtali,,24.8872405,89.46482964,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100054,Kahaloo,,24.83250864,89.25142354,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100067,Nandigram,,24.68118488,89.22715695,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100081,Sariakandi,,24.8789082,89.61656334,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100085,Shajahanpur,,24.76021686,89.3755597,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100088,Sherpur,,24.62867573,89.42257132,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100094,Shibganj,,25.01683461,89.30649345,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5010,50100095,Sonatala,,24.99736498,89.51417967,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5070,50700018,Bholahat,,24.89721664,88.20949302,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5070,50700066,Chapainawabganj Sadar,,24.56534241,88.25806499,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5070,50700037,Gomastapur,,24.85857325,88.35544732,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5070,50700056,Nachole,,24.72706303,88.3963179,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5070,50700088,Shibganj,,24.70501636,88.1548792,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5038,50380013,Akkelpur,,24.93348532,89.04202677,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5038,50380047,Joypurhat Sadar,,25.10765486,89.02145393,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5038,50380058,Kalai,,25.07808103,89.19883986,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5038,50380061,Khetlal,,25.02338997,89.11766883,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5038,50380074,Panchbibi,,25.20498364,89.07186488,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640003,Atrai,,24.62478302,88.98907491,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640006,Badalgachhi,,24.96745176,88.94253758,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640028,Dhamoirhat,,25.13051337,88.82415793,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640050,Mahadebpur,,24.9218421,88.76365987,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640047,Manda,,24.74630479,88.71198704,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640060,Naogaon Sadar,,24.81201412,88.89803358,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640069,Niamatpur,,24.83045479,88.55021021,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640075,Patnitala,,25.07753255,88.71459304,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640079,Porsha,,24.99497575,88.51736573,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640085,Raninagar,,24.71172597,89.02014859,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5064,50640086,Sapahar,,25.11935869,88.53071648,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5069,50690009,Bagatipara,,24.31324989,88.94790182,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5069,50690015,Baraigram,,24.27323686,89.14997336,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5069,50690041,Gurudaspur,,24.37372702,89.20538766,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5069,50690044,Lalpur,,24.1997875,88.98571935,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5069,50690055,Naldanga,,24.50600164,88.97560756,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5069,50690063,Natore Sadar,,24.39709793,88.98996421,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5069,50690091,Singra,,24.52440832,89.18430739,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5076,50760005,Atgharia,,24.10741607,89.28274572,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5076,50760016,Bera,,23.94251893,89.65718472,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5076,50760019,Bhangura,,24.23892741,89.39638738,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5076,50760022,Chatmohar,,24.22410244,89.30321873,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5076,50760033,Faridpur,,24.15813002,89.44947783,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5076,50760039,Ishwardi,,24.08017137,89.09433764,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5076,50760055,Pabna Sadar,,23.99489442,89.28112247,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5076,50760072,Santhia,,24.04342759,89.51589956,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5076,50760083,Sujanagar,,23.89782952,89.51401384,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5081,50810010,Bagha,,24.20594533,88.833999,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5081,50810012,Bagmara,,24.59364101,88.80923132,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5081,50810025,Charghat,,24.30119249,88.77510723,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5081,50810031,Durgapur,,24.46827737,88.76089517,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5081,50810034,Godagari,,24.48314948,88.41492417,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5081,50810053,Mohanpur,,24.55475052,88.64078614,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5081,50810072,Paba,,24.33813369,88.59074395,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5081,50810082,Puthia,,24.41148732,88.82735743,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5081,50810094,Tanore,,24.61985872,88.53090746,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5088,50880011,Belkuchi,,24.29793,89.70147902,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5088,50880027,Chouhali,,24.13944642,89.75743944,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5088,50880044,Kamarkhanda,,24.37750815,89.64226021,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5088,50880050,Kazipur,,24.67158952,89.68890716,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5088,50880061,Rayganj,,24.49221055,89.51526376,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5088,50880067,Shahjadpur,,24.16297216,89.63072075,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5088,50880078,Sirajganj Sadar,,24.4942697,89.68960995,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5088,50880089,Tarash,,24.44537456,89.35780269,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
5088,50880094,Ullapara,,24.32784904,89.51823326,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1004,10040009,Amtali,,22.14650328,90.27003676,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1004,10040019,Bamna,,22.27232966,90.05729578,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1004,10040028,Barguna Sadar,,22.12684969,90.10169624,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1004,10040047,Betagi,,22.34818523,90.14935951,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1004,10040085,Patharghata,,22.08967959,89.95942885,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1004,10040090,Taltali,,21.96759531,90.10058791,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060002,Agailjhara,,22.9676431,90.14047232,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060003,Babuganj,,22.82461621,90.31272617,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060007,Bakerganj,,22.55478164,90.39007461,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060010,Banaripara,,22.81118715,90.12916707,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060051,Barishal Sadar (Kotwali),,22.71481106,90.40960035,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060032,Gaurnadi,,22.96981456,90.24285253,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060036,Hijla,,22.9628024,90.55182414,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060062,Mehendiganj,,22.81597145,90.51901486,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060069,Muladi,,22.95514912,90.37599974,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1006,10060094,Ujirpur,,22.86574877,90.16497331,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1009,10090018,Bhola Sadar,,22.70723511,90.6305403,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1009,10090021,Borhanuddin,,22.48540881,90.71537999,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1009,10090025,Charfasson,,22.04486186,90.72459883,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1009,10090029,Daulatkhan,,22.6420874,90.74547893,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1009,10090054,Lalmohan,,22.30234352,90.77136962,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1009,10090065,Monpura,,22.22216484,90.94308102,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1009,10090091,Tazumuddin,,22.45254839,90.85981809,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1042,10420040,Jhalokathi Sadar,,22.67977942,90.19275327,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1042,10420043,Kanthalia,,22.41941257,90.10206117,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1042,10420073,Nalchhity,,22.6010276,90.27149045,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1042,10420084,Rajapur,,22.54965797,90.13094414,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1078,10780038,Bauphal,,22.43734658,90.54648458,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1078,10780052,Dashmina,,22.25076067,90.55428617,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1078,10780055,Dumki,,22.44825458,90.37305019,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1078,10780057,Galachipa,,22.14780512,90.46051826,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1078,10780066,Kalapara,,21.93370908,90.22168667,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1078,10780076,Mirzaganj,,22.35550943,90.21740561,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1078,10780095,Patuakhali Sadar,,22.33453254,90.32931509,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1078,10780097,Rangabali,,21.93161968,90.43046083,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1079,10790014,Bhandaria,,22.45182375,90.01974753,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1079,10790090,Indurkani,,22.46620998,89.96524888,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1079,10790047,Kawkhali,,22.60625111,90.05726044,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1079,10790058,Mathbaria,,22.2829089,89.94927971,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1079,10790076,Nazirpur,,22.76993652,89.97482465,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1079,10790087,Nesarabad (Swarupkathi),,22.72142509,90.08564362,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
1079,10790080,Pirojpur Sadar,,22.60920201,89.97934666,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4539,45390007,Bakshiganj,,25.2144324,89.85216642,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4539,45390015,Dewanganj,,25.2679709,89.76630949,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4539,45390029,Islampur,,25.07564439,89.76306354,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4539,45390036,Jamalpur Sadar,,24.84275893,90.01524092,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4539,45390058,Madarganj,,24.88510913,89.74178896,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4539,45390061,Melandaha,,24.95599302,89.82798691,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4539,45390085,Sarishabari,,24.72155439,89.83061407,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610013,Bhaluka,,24.38161662,90.35390162,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610016,Dhobaura,,25.10122351,90.52558027,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610020,Fulbaria,,24.58684471,90.25615763,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610081,Fulpur,,24.95293883,90.35294374,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610022,Gafargaon,,24.39365628,90.54992728,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610023,Gouripur,,24.75653851,90.58614903,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610024,Haluaghat,,25.08413627,90.35208288,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610031,Ishwarganj,,24.64475383,90.59950915,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610065,Muktagachha,,24.74426562,90.20554409,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610052,Mymensingh Sadar,,24.84613696,90.26415422,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610072,Nandail,,24.54947402,90.67677784,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
4561,45610088,Tarakanda,,24.86413144,90.46339735,HDX cod-ab-bgd v03 (OCHA admin boundaries; adm1/2/3 centroid lat/lon),true
